,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
8433,1.49,/currencies/platincoin,,12969050,PLATINCOIN,2.59,PLC,20201110202536,567963
8434,0.18,/currencies/dinastycoin,,12946762,Dinastycoin,0.006522,DCY,20201110202536,3756
8435,1.98,/currencies/constellation,,12952615,Constellation,0.010224,DAG,20201110202536,103829
8436,0.68,/currencies/king-dag,,12964586,King DAG,0.264575,KDAG,20201110202536,1512736
8437,5.69,/currencies/digixdao,,12856824,DigixDAO,88.61,DGD,20201110202536,83834
8438,1.28,/currencies/ecoreal-estate,,12809837,Ecoreal Estate,0.061300,ECOREAL,20201110202536,3255
8439,12.88,/currencies/tixl,,12792851,Tixl,267.76,MTXLT,20201110202536,24715
8440,2.63,/currencies/stakenet,,12761699,Stakenet,0.117817,XSN,20201110202536,541037
8441,5.00,/currencies/apollo-currency,,12682709,Apollo Currency,0.000864,APL,20201110202536,678942
8442,7.38,/currencies/fusion,,12624520,Fusion,0.265816,FSN,20201110202536,1327896
8443,2.93,/currencies/perpetual-protocol,,12784256,Perpetual Protocol,0.860525,PERP,20201110202536,228442
8444,7.74,/currencies/lambda,,12498360,Lambda,0.014678,LAMB,20201110202536,5709621
8445,3.70,/currencies/zenon,,12429819,Zenon,2.63,ZNN,20201110202536,353779
8446,7.95,/currencies/fabrk,,12511726,FABRK,0.002610,FAB,20201110202536,706985
8447,2.08,/currencies/repo,,12502760,REPO,0.113704,REPO,20201110202536,0
8448,1.11,/currencies/bhp-coin,,12452125,BHPCoin,0.617127,BHP,20201110202536,2522436
8449,2.68,/currencies/aergo,,12302028,Aergo,0.046595,AERGO,20201110202536,5683586
8450,3.05,/currencies/bitcoinhd,,12266541,BitcoinHD,2.02,BHD,20201110202536,9913835
8451,2.63,/currencies/rakon,,12423319,Rakon,0.090587,RKN,20201110202536,3100460
8452,2.53,/currencies/milk-alliance,,12338009,MiL.k,0.157854,MLK,20201110202536,926800
8453,3.92,/currencies/moviebloc,,12357155,MovieBloc,0.001449,MBL,20201110202536,1034628
8454,17.09,/currencies/render-token,,12414969,Render Token,0.112991,RNDR,20201110202536,19908
8455,3.86,/currencies/moeda-loyalty-points,,12230309,Moeda Loyalty Points,0.623077,MDA,20201110202536,309622
8456,17.82,/currencies/chromia,,12178710,Chromia,0.028351,CHR,20201110202536,4157976
8457,39.31,/currencies/octofi,,12208493,OctoFi,21.42,OCTO,20201110202536,1207617
8458,4.06,/currencies/project-pai,,12150503,Project Pai,0.008185,PAI,20201110202536,172757
8459,18.35,/currencies/kcash,,12076223,Kcash,0.027107,KCASH,20201110202536,11736381
8460,10.70,/currencies/seele,,12103570,Seele-N,0.017301,SEELE,20201110202536,67022
8461,26.11,/currencies/0chain,,12074798,0Chain,0.249474,ZCN,20201110202536,286947
8462,12.99,/currencies/darwinia-network,,11915027,Darwinia Network,0.038464,RING,20201110202536,1698325
8463,2.14,/currencies/mvl,,11983711,MVL,0.001166,MVL,20201110202536,815375
8464,6.06,/currencies/jewel,,11955502,Jewel,0.218524,JWL,20201110202536,304
8465,5.60,/currencies/pancakeswap,,11969739,PancakeSwap,0.236640,CAKE,20201110202536,321370
8466,10.17,/currencies/nexus,,11913415,Nexus,0.184213,NXS,20201110202536,998191
8467,38.37,/currencies/advanced-internet-blocks,,11900915,Advanced Internet Blocks,0.000492,AIB,20201110202536,5
8468,18.90,/currencies/enigma,,11874521,Enigma,0.489315,ENG,20201110202536,54372
8469,2.58,/currencies/rchain,,11855667,RChain,0.024551,REV,20201110202536,177338
8470,2.22,/currencies/dmm-governance,,11707744,DMM: Governance,0.249659,DMG,20201110202536,1072186
8471,0.08,/currencies/einsteinium,,11581802,Einsteinium,0.052456,EMC2,20201110202536,497433
8472,12.28,/currencies/bella-protocol,,11488394,Bella Protocol,0.792303,BEL,20201110202536,2837583
8473,1.66,/currencies/quantum-resistant-ledger,,11536097,Quantum Resistant Ledger,0.159011,QRL,20201110202536,228033
8474,0.19,/currencies/usdj,,11448483,USDJ,0.992056,USDJ,20201110202536,4280491
8475,5.31,/currencies/content-value-network,,11394094,Content Value Network,0.012318,CVNT,20201110202536,1561052
8476,5.77,/currencies/latoken,,11321902,LATOKEN,0.029786,LA,20201110202536,45283
8477,1.61,/currencies/aurora,,10954001,Aurora,0.001674,AOA,20201110202536,89563
8478,2.50,/currencies/level01,,11205062,Level01,0.069184,LVX,20201110202536,218865
8479,3.41,/currencies/cocos-bcx,,11196189,Cocos-BCX,0.000285,COCOS,20201110202536,802586
8480,12.54,/currencies/bounce-token,,11121717,Bounce Token,419.86,BOT,20201110202536,1483404
8481,3.11,/currencies/quark,,11060933,Quark,0.041418,QRK,20201110202536,1805
8482,295.08,/currencies/gny,,11049822,GNY,0.057438,GNY,20201110202536,130481
8483,4.09,/currencies/blocknet,,10753789,Blocknet,1.48,BLOCK,20201110202536,12421
8484,5.95,/currencies/coinmetro-token,,10829787,CoinMetro Token,0.038723,XCM,20201110202536,35772
8485,20.54,/currencies/raiden-network-token,,10817216,Raiden Network Token,0.212475,RDN,20201110202536,1765123
8486,6.17,/currencies/sapphire,,10786034,Sapphire,0.026563,SAPP,20201110202536,26016
8487,22.70,/currencies/bitcoin2,,10729314,Bitcoin 2,0.618175,BTC2,20201110202536,809
8488,3.15,/currencies/library-credit,,10623265,LBRY Credits,0.021698,LBC,20201110202536,516651
8489,13.89,/currencies/firstblood,,10635942,FirstBlood,0.124312,1ST,20201110202536,3152
8490,0.35,/currencies/molecular-future,,10502610,Molecular Future,0.122865,MOF,20201110202536,3273829
8491,1.63,/currencies/metaverse,,10525989,Metaverse ETP,0.132775,ETP,20201110202536,164198
8492,5.43,/currencies/tachyon-protocol,,10561197,Tachyon Protocol,0.039576,IPX,20201110202536,343391
8493,4.73,/currencies/carry,,10450760,Carry,0.001701,CRE,20201110202536,897663
8494,3.01,/currencies/monolith,,10447802,Monolith,0.308996,TKN,20201110202536,22289
8495,1.38,/currencies/prometeus,,10348325,Prometeus,1.69,PROM,20201110202536,212837
8496,1.46,/currencies/biki,,10337414,BIKI,0.032828,BIKI,20201110202536,1201060
8497,0.91,/currencies/amo-coin,,10298845,AMO Coin,0.000567,AMO,20201110202536,179188
8498,1.75,/currencies/insights-network,,10268886,Insights Network,0.052192,INSTAR,20201110202536,5106
8499,0.01,/currencies/perlin,,10221449,Perlin,0.021156,PERL,20201110202536,2541729
8500,1.14,/currencies/bitcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1.png""/>",286248792312,Bitcoin,15440.88,BTC,20201110202551,26432994308
8501,5.08,/currencies/ethereum,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1027.png""/>",52372242034,Ethereum,461.94,ETH,20201110202551,12656644269
8502,0.08,/currencies/tether,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/825.png""/>",17480050146,Tether,1.00,USDT,20201110202551,40655314836
8503,3.36,/currencies/xrp,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/52.png""/>",11649401230,XRP,0.257090,XRP,20201110202551,3581396366
8504,7.50,/currencies/chainlink,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1975.png""/>",5201934828,Chainlink,13.29,LINK,20201110202551,1788407157
8505,0.25,/currencies/bitcoin-cash,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1831.png""/>",4838724747,Bitcoin Cash,260.59,BCH,20201110202551,1615735292
8506,2.64,/currencies/binance-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1839.png""/>",4106393216,Binance Coin,28.44,BNB,20201110202551,284346102
8507,1.57,/currencies/litecoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2.png""/>",3938463138,Litecoin,59.81,LTC,20201110202551,2473088352
8508,4.96,/currencies/polkadot-new,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png""/>",3860745679,Polkadot,4.53,DOT,20201110202551,398238082
8509,2.54,/currencies/cardano,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2010.png""/>",3346601668,Cardano,0.107565,ADA,20201110202551,708405155
8510,0.28,/currencies/bitcoin-sv,,2953608851,Bitcoin SV,159.08,BSV,20201110202551,643651242
8511,0.03,/currencies/usd-coin,,2828603881,USD Coin,1.00,USDC,20201110202551,477678603
8512,1.44,/currencies/eos,,2366155875,EOS,2.52,EOS,20201110202551,1623469272
8513,1.22,/currencies/monero,,2070478657,Monero,116.62,XMR,20201110202551,946235962
8514,1.16,/currencies/wrapped-bitcoin,,1901040987,Wrapped Bitcoin,15404.18,WBTC,20201110202551,39847318
8515,1.70,/currencies/tron,,1801060525,TRON,0.025134,TRX,20201110202551,706382674
8516,2.35,/currencies/stellar,,1698046221,Stellar,0.081179,XLM,20201110202551,152264806
8517,1.86,/currencies/tezos,,1630824367,Tezos,2.18,XTZ,20201110202551,172579591
8518,0.20,/currencies/crypto-com-coin,,1495349973,Crypto.com Coin,0.070311,CRO,20201110202551,43612760
8519,0.93,/currencies/unus-sed-leo,,1294647717,UNUS SED LEO,1.30,LEO,20201110202551,12588552
8520,8.52,/currencies/nem,,1211824294,NEM,0.134647,XEM,20201110202551,31844362
8521,4.00,/currencies/neo,,1118108919,Neo,15.85,NEO,20201110202551,465834374
8522,2.39,/currencies/cosmos,,1069494312,Cosmos,5.20,ATOM,20201110202551,214143607
8523,0.25,/currencies/filecoin,,982814152,Filecoin,30.71,FIL,20201110202551,163115783
8524,0.05,/currencies/multi-collateral-dai,,969493480,Dai,1.01,DAI,20201110202551,78054136
8525,1.63,/currencies/huobi-token,,761656237,Huobi Token,3.68,HT,20201110202551,77868120
8526,21.42,/currencies/aave,,752541938,Aave,64.57,AAVE,20201110202551,438830379
8527,6.61,/currencies/vechain,,750524261,VeChain,0.011669,VET,20201110202551,109436799
8528,3.43,/currencies/iota,,717402350,IOTA,0.258102,MIOTA,20201110202551,10460564
8529,3.67,/currencies/dash,,687799130,Dash,70.13,DASH,20201110202551,401061009
8530,15.19,/currencies/uniswap,,665648812,Uniswap,3.06,UNI,20201110202551,533676888
8531,2.19,/currencies/theta,,651922208,THETA,0.651922,THETA,20201110202551,19297071
8532,3.83,/currencies/zcash,,629989648,Zcash,60.31,ZEC,20201110202551,449197689
8533,0.03,/currencies/binance-usd,,620138006,Binance USD,1.00,BUSD,20201110202551,468655509
8534,2.66,/currencies/ethereum-classic,,599385916,Ethereum Classic,5.15,ETC,20201110202551,724024817
8535,27.96,/currencies/yearn-finance,,563434317,yearn.finance,18801.38,YFI,20201110202551,827552763
8536,6.38,/currencies/maker,,555011744,Maker,553.27,MKR,20201110202551,33515898
8537,14.12,/currencies/synthetix-network-token,,492876698,Synthetix,4.68,SNX,20201110202551,73482455
8538,7.59,/currencies/omg,,473067667,OMG Network,3.37,OMG,20201110202551,133804380
8539,3.26,/currencies/celsius,,459400081,Celsius,1.92,CEL,20201110202551,2887307
8540,20.48,/currencies/uma,,458840451,UMA,8.27,UMA,20201110202551,12999337
8541,13.44,/currencies/compound,,444099833,Compound,107.24,COMP,20201110202551,123282950
8542,1.22,/currencies/waves,,395698898,Waves,3.82,WAVES,20201110202551,37520825
8543,4.24,/currencies/ontology,,378556120,Ontology,0.486220,ONT,20201110202551,82125414
8544,4.29,/currencies/dogecoin,,352272182,Dogecoin,0.002773,DOGE,20201110202551,40297298
8545,5.59,/currencies/ftx-token,,350667042,FTX Token,3.72,FTT,20201110202551,4756410
8546,11.63,/currencies/algorand,,324494826,Algorand,0.288288,ALGO,20201110202551,70180778
8547,6.95,/currencies/basic-attention-token,,308269256,Basic Attention Token,0.206233,BAT,20201110202551,116888268
8548,8.62,/currencies/ren,,305543105,Ren,0.345429,REN,20201110202551,70547181
8549,4.48,/currencies/hedgetrade,,295703057,HedgeTrade,0.871685,HEDG,20201110202551,454302
8550,6.58,/currencies/kusama,,295610192,Kusama,34.90,KSM,20201110202551,33751281
8551,1.17,/currencies/bittorrent,,290750811,BitTorrent,0.000294,BTT,20201110202551,49537919
8552,12.41,/currencies/0x,,289840763,0x,0.389603,ZRX,20201110202551,52000852
8553,0.06,/currencies/husd,,287896717,HUSD,0.999089,HUSD,20201110202551,29044764
8554,1.18,/currencies/okb,,279292800,OKB,4.65,OKB,20201110202551,43464185
8555,2.89,/currencies/digibyte,,276598170,DigiByte,0.020140,DGB,20201110202551,7182710
8556,0.03,/currencies/trueusd,,274187915,TrueUSD,1.00,TUSD,20201110202551,82197313
8557,5.62,/currencies/ocean-protocol,,249718899,Ocean Protocol,0.603147,OCEAN,20201110202551,11732259
8558,0.49,/currencies/paxos-standard,,246035044,Paxos Standard,1.00,PAX,20201110202551,166776356
8559,4.45,/currencies/energy-web-token,,234246027,Energy Web Token,7.79,EWT,20201110202551,776114
8560,16.91,/currencies/celo,,230015840,Celo,1.85,CELO,20201110202551,6162120
8561,37.42,/currencies/loopring,,228273740,Loopring,0.199239,LRC,20201110202551,70977512
8562,6.64,/currencies/zilliqa,,216175688,Zilliqa,0.020353,ZIL,20201110202551,22983515
8563,1.83,/currencies/abbc-coin,,205229791,ABBC Coin,0.271270,ABBC,20201110202551,53168592
8564,2.13,/currencies/qtum,,197289329,Qtum,2.03,QTUM,20201110202551,267123018
8565,3.60,/currencies/icon,,197323080,ICON,0.344908,ICX,20201110202551,13517833
8566,1.27,/currencies/hedera-hashgraph,,190299757,Hedera Hashgraph,0.031640,HBAR,20201110202551,11872100
8567,5.42,/currencies/decred,,187940170,Decred,15.36,DCR,20201110202551,6560317
8568,10.88,/currencies/kyber-network,,177968151,Kyber Network,0.897286,KNC,20201110202551,29209376
8569,4.92,/currencies/quant,,171839092,Quant,14.23,QNT,20201110202551,3693355
8570,7.87,/currencies/near-protocol,,171597617,NEAR Protocol,0.981251,NEAR,20201110202551,2570513
8571,9.35,/currencies/ampleforth,,164430060,Ampleforth,1.28,AMPL,20201110202551,5371816
8572,27.07,/currencies/reserve-rights,,168974905,Reserve Rights,0.018072,RSR,20201110202551,143170665
8573,6.10,/currencies/augur,,150949261,Augur,13.72,REP,20201110202551,10259284
8574,20.17,/currencies/blockstack,,150823101,Blockstack,0.220470,STX,20201110202551,3620754
8575,3.79,/currencies/lisk,,143446050,Lisk,1.14,LSK,20201110202551,3496172
8576,13.91,/currencies/decentraland,,132050991,Decentraland,0.088988,MANA,20201110202551,66641526
8577,1.00,/currencies/the-midas-touch-gold,,129986086,The Midas Touch Gold,0.019807,TMTG,20201110202551,6625611
8578,1.64,/currencies/bitcoin-gold,,130220204,Bitcoin Gold,7.44,BTG,20201110202551,5179402
8579,8.24,/currencies/band-protocol,,130189379,Band Protocol,6.35,BAND,20201110202551,106925657
8580,6.11,/currencies/aragon,,129340818,Aragon,3.27,ANT,20201110202551,19512445
8581,7.80,/currencies/nxm,,122351126,NXM,23.40,NXM,20201110202551,14890519
8582,4.43,/currencies/siacoin,,121750352,Siacoin,0.002704,SC,20201110202551,1984874
8583,0.92,/currencies/revain,,120546823,Revain,0.010497,REV,20201110202551,470457
8584,4.54,/currencies/terra-luna,,120036764,Terra,0.310967,LUNA,20201110202551,3584727
8585,7.37,/currencies/enjin-coin,,117321439,Enjin Coin,0.142531,ENJ,20201110202551,7221665
8586,5.84,/currencies/elrond-egld,,116893662,Elrond,8.53,EGLD,20201110202551,8189056
8587,0.79,/currencies/zb-token,,116440217,ZB Token,0.251334,ZB,20201110202551,7556789
8588,15.86,/currencies/thorchain,,106894448,THORChain,0.674702,RUNE,20201110202551,12622403
8589,2.45,/currencies/golem-network-tokens,,105303531,Golem,0.106295,GNT,20201110202551,40608881
8590,12.40,/currencies/solana,,104075458,Solana,2.27,SOL,20201110202551,16395004
8591,17.69,/currencies/sushiswap,,104242309,SushiSwap,0.690376,SUSHI,20201110202551,28810651
8592,2.78,/currencies/dxchain-token,,101275594,DxChain Token,0.002026,DX,20201110202551,401499
8593,1.65,/currencies/nano,,100378300,Nano,0.753318,NANO,20201110202551,5239620
8594,2.64,/currencies/cybervein,,99316341,CyberVein,0.093659,CVT,20201110202551,5496542
8595,5.92,/currencies/nexo,,99006138,Nexo,0.176797,NEXO,20201110202551,8769706
8596,7.08,/currencies/ravencoin,,98840885,Ravencoin,0.013271,RVN,20201110202551,9138881
8597,11.47,/currencies/status,,94464137,Status,0.027219,SNT,20201110202551,13722030
8598,11.01,/currencies/swissborg,,90634232,SwissBorg,0.098148,CHSB,20201110202551,1409549
8599,6.86,/currencies/avalanche,,88538756,Avalanche,3.61,AVAX,20201110202551,24291031
8600,2.45,/currencies/numeraire,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1732.png""/>",87879738,Numeraire,23.87,NMR,20201110202607,5475716
8601,8.80,/currencies/orchid,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5026.png""/>",87795840,Orchid,0.238845,OXT,20201110202607,10209533
8602,2.80,/currencies/bitcoin-diamond,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2222.png""/>",85533366,Bitcoin Diamond,0.458641,BCD,20201110202607,1828974
8603,19.00,/currencies/balancer,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5728.png""/>",84850576,Balancer,12.22,BAL,20201110202607,71701806
8604,1.25,/currencies/monacoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/213.png""/>",82813555,MonaCoin,1.26,MONA,20201110202607,942467
8605,11.88,/currencies/matic-network,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3890.png""/>",82734478,Matic Network,0.017389,MATIC,20201110202607,21045403
8606,18.67,/currencies/rlc,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1637.png""/>",82520123,iExec RLC,1.03,RLC,20201110202607,9084234
8607,3.55,/currencies/holo,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2682.png""/>",82169988,Holo,0.000493,HOT,20201110202607,6554081
8608,5.04,/currencies/bytom,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1866.png""/>",82074533,Bytom,0.059216,BTM,20201110202607,16435708
8609,9.55,/currencies/iotex,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2777.png""/>",80764714,IoTeX,0.008323,IOTX,20201110202607,4896461
8610,7.43,/currencies/iostoken,,80129882,IOST,0.005251,IOST,20201110202607,25611776
8611,7.95,/currencies/swipe,,78133527,Swipe,1.02,SXP,20201110202607,52763888
8612,2.47,/currencies/uquid-coin,,77602132,Uquid Coin,7.76,UQC,20201110202607,14735821
8613,7.51,/currencies/arweave,,77571805,Arweave,2.32,AR,20201110202607,3174597
8614,7.50,/currencies/verge,,77080524,Verge,0.004704,XVG,20201110202607,1472120
8615,9.56,/currencies/storj,,75989594,Storj,0.380883,STORJ,20201110202607,20656753
8616,0.61,/currencies/pax-gold,,75875178,PAX Gold,1885.57,PAXG,20201110202607,1998114
8617,10.79,/currencies/kava,,74433078,Kava.io,1.59,KAVA,20201110202607,17329826
8618,27.11,/currencies/civic,,72960979,Civic,0.108897,CVC,20201110202607,253482653
8619,4.07,/currencies/velas,,72534340,Velas,0.034437,VLX,20201110202607,1328722
8620,12.12,/currencies/horizen,,69625065,Horizen,6.73,ZEN,20201110202607,4156223
8621,1.03,/currencies/kucoin-shares,,68323155,KuCoin Shares,0.846334,KCS,20201110202607,4805653
8622,19.33,/currencies/yearn-finance-ii,,66702010,DFI.Money,1728.21,YFII,20201110202607,222293934
8623,9.48,/currencies/nervos-network,,66015451,Nervos Network,0.003092,CKB,20201110202607,11857455
8624,2.15,/currencies/gnosis-gno,,65174246,Gnosis,59.00,GNO,20201110202607,138418
8625,11.13,/currencies/helium,,64882365,Helium,1.18,HNT,20201110202607,382622
8626,4.92,/currencies/divi,,64858217,Divi,0.032590,DIVI,20201110202607,351634
8627,27.84,/currencies/curve-dao-token,,64858327,Curve DAO Token,0.572323,CRV,20201110202607,48128010
8628,0.79,/currencies/rsk-infrastructure-framework,,62855973,RSK Infrastructure Framework,0.094251,RIF,20201110202607,427474
8629,23.07,/currencies/aelf,,61555939,aelf,0.113055,ELF,20201110202607,40813641
8630,7.35,/currencies/komodo,,60330257,Komodo,0.491683,KMD,20201110202607,2393484
8631,5.35,/currencies/steem,,60296272,Steem,0.153143,STEEM,20201110202607,1576238
8632,6.96,/currencies/maidsafecoin,,59842201,MaidSafeCoin,0.132233,MAID,20201110202607,209211
8633,15.41,/currencies/serum,,59074870,Serum,1.18,SRM,20201110202607,41930853
8634,4.74,/currencies/bitshares,,58295138,BitShares,0.019448,BTS,20201110202607,6737105
8635,3.13,/currencies/utrust,,57818811,Utrust,0.128486,UTK,20201110202607,3777801
8636,1.94,/currencies/ardor,,55919540,Ardor,0.055976,ARDR,20201110202607,4304303
8637,2.60,/currencies/unibright,,55547874,Unibright,0.373306,UBT,20201110202607,1299456
8638,1.20,/currencies/chiliz,,53869342,Chiliz,0.010947,CHZ,20201110202607,8234645
8639,9.84,/currencies/ankr,,53591540,Ankr,0.009193,ANKR,20201110202607,14095169
8640,11.75,/currencies/bancor,,53312789,Bancor,0.752474,BNT,20201110202607,33201448
8641,7.66,/currencies/wax,,53073372,WAX,0.037851,WAXP,20201110202607,1048861
8642,4.94,/currencies/stratis,,51987765,Stratis,0.519724,STRAT,20201110202607,14613924
8643,8.34,/currencies/origintrail,,51069876,OriginTrail,0.154361,TRAC,20201110202607,3298492
8644,4.64,/currencies/irisnet,,50550086,IRISnet,0.058374,IRIS,20201110202607,3785783
8645,4.55,/currencies/hive-blockchain,,48691351,Hive,0.117320,HIVE,20201110202607,2698545
8646,5.56,/currencies/wanchain,,47719604,Wanchain,0.282716,WAN,20201110202607,2074519
8647,6.15,/currencies/tomochain,,47100029,TomoChain,0.619881,TOMO,20201110202607,4033505
8648,3.01,/currencies/just,,46074168,JUST,0.020384,JST,20201110202607,38933737
8649,9.42,/currencies/quarkchain,,46026779,QuarkChain,0.005059,QKC,20201110202607,4104181
8650,12.58,/currencies/energi,,45987027,Energi,1.33,NRG,20201110202607,1988317
8651,8.99,/currencies/sharetoken,,45600158,ShareToken,0.023100,SHR,20201110202607,5264185
8652,2.79,/currencies/ark,,45584687,Ark,0.364495,ARK,20201110202607,4368416
8653,18.48,/currencies/fantom,,45327621,Fantom,0.021229,FTM,20201110202607,11374137
8654,3.20,/currencies/theta-fuel,,44958129,Theta Fuel,0.009059,TFUEL,20201110202607,872191
8655,1.51,/currencies/electroneum,,43349017,Electroneum,0.004247,ETN,20201110202607,898034
8656,5.58,/currencies/singularitynet,,42750370,SingularityNET,0.050811,AGI,20201110202607,949782
8657,10.76,/currencies/power-ledger,,41335598,Power Ledger,0.097491,POWR,20201110202607,3973557
8658,5.54,/currencies/hypercash,,40042366,HyperCash,0.892317,HC,20201110202607,8975811
8659,1.00,/currencies/hxro,,39601783,Hxro,0.221053,HXRO,20201110202607,199623
8660,5.77,/currencies/hyperion,,39508477,Hyperion,0.124725,HYN,20201110202607,78997
8661,4.12,/currencies/pundi-x,,39338057,Pundi X,0.000168,NPXS,20201110202607,954912
8662,13.85,/currencies/tellor,,38592502,Tellor,24.95,TRB,20201110202607,41991661
8663,2.26,/currencies/zcoin,,38015398,Zcoin,3.39,XZC,20201110202607,5609344
8664,0.99,/currencies/stasis-euro,,37830015,STASIS EURO,1.18,EURS,20201110202607,2480286
8665,16.45,/currencies/aion,,37463739,Aion,0.078399,AION,20201110202607,4030132
8666,1.45,/currencies/sun,,36602343,SUN,7.99,SUN,20201110202607,40993731
8667,14.12,/currencies/waykichain,,36541517,WaykiChain,0.193341,WICC,20201110202607,8808667
8668,17.27,/currencies/district0x,,35140889,district0x,0.058568,DNT,20201110202607,31791964
8669,8.64,/currencies/fetch,,34773848,Fetch.ai,0.046607,FET,20201110202607,5696982
8670,9.34,/currencies/aeternity,,34755479,Aeternity,0.107037,AE,20201110202607,11061952
8671,13.82,/currencies/dia,,34508724,DIA,1.22,DIA,20201110202607,14972858
8672,22.31,/currencies/polymath-network,,34090238,Polymath,0.063720,POLY,20201110202607,23519660
8673,5.04,/currencies/voyager-token,,33968968,Voyager Token,0.152810,VGX,20201110202607,787772
8674,5.65,/currencies/v-systems,,33901848,v.systems,0.015897,VSYS,20201110202607,1822565
8675,4.21,/currencies/harmony,,33831789,Harmony,0.005408,ONE,20201110202607,5131615
8676,8.24,/currencies/nexalt,,33083121,Nexalt,1.70,XLT,20201110202607,315441
8677,3.11,/currencies/loom-network,,33066088,Loom Network,0.034070,LOOM,20201110202607,98040074
8678,0.26,/currencies/travala,,32667123,Travala.com,0.784945,AVA,20201110202607,1372189
8679,0.71,/currencies/super-zero-protocol,,32611324,Super Zero Protocol,0.109987,SERO,20201110202607,2798134
8680,1.89,/currencies/gatetoken,,32410842,GateToken,0.425532,GT,20201110202607,11771717
8681,1.23,/currencies/streamr,,31402318,Streamr,0.045341,DATA,20201110202607,3719796
8682,6.12,/currencies/digitex-futures,,31245017,Digitex Futures,0.033559,DGTX,20201110202607,2910939
8683,4.55,/currencies/switcheo,,30963677,Switcheo,0.029055,SWTH,20201110202607,247334
8684,1.56,/currencies/xdai,,30882633,xDai,9.68,STAKE,20201110202607,526460
8685,0.71,/currencies/orbs,,29131387,Orbs,0.013064,ORBS,20201110202607,173012
8686,7.78,/currencies/flexacoin,,28716691,Flexacoin,0.003948,FXC,20201110202607,258889
8687,15.05,/currencies/kleros,,28221816,Kleros,0.049527,PNK,20201110202607,2935572
8688,1.56,/currencies/wink-tronbet,,28200697,WINk,0.000090,WIN,20201110202607,4315232
8689,14.18,/currencies/syscoin,,28171534,Syscoin,0.046967,SYS,20201110202607,1491573
8690,5.08,/currencies/adx-net,,28086026,AdEx Network,0.274884,ADX,20201110202607,2121716
8691,2.80,/currencies/wirex-token,,27859032,Wirex Token,0.008985,WXT,20201110202607,901701
8692,2.81,/currencies/ultra,,27795442,Ultra,0.098398,UOS,20201110202607,436568
8693,3.19,/currencies/thunder-token,,27673552,Thunder Token,0.004700,TT,20201110202607,3859881
8694,7.21,/currencies/funfair,,27599526,FunFair,0.004214,FUN,20201110202607,509488
8695,3.36,/currencies/handshake,,27387517,Handshake ,0.085375,HNS,20201110202607,469250
8696,5.31,/currencies/mxc,,27172582,MXC,0.010652,MXC,20201110202607,2957288
8697,20.27,/currencies/request,,26942821,Request,0.026944,REQ,20201110202607,3942774
8698,5.32,/currencies/elastos,,26535588,Elastos,1.54,ELA,20201110202607,2010604
8699,5.49,/currencies/dad,,25914142,DAD,0.192525,DAD,20201110202607,588294
8700,13.53,/currencies/hex,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5015.png""/>",3209494407,HEX,0.007823,HEX,20201110202623,10230160
8701,0.73,/currencies/ize,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5677.png""/>",1614316678,IZE,0.387975,IZE,20201110202623,50290
8702,0.17,/currencies/counos-x,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5482.png""/>",1070189421,Counos X,60.35,CCXX,20201110202623,450277
8703,18.39,/currencies/bitcoinpos,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5815.png""/>",583886404,BitcoinPoS,154.12,BPS,20201110202623,1396171
